level,place,active_time,study_place_condition,movement_effect,light_air,phone_usage,phone_effect,biggest_distraction,stress_effect,sleep_effect,after_long_study,liked_subject_focus,not_understanding_action,goal_effect,satisfaction,comparison_classroom,productivity,main_problem,improvement,target
4,2,0,1,0,1,0,0,2,1,1,1,1,0,0,1,1,1,7,4,1
0,1,1,2,1,1,0,1,0,1,1,1,0,1,0,1,0,0,26,2,0
2,2,2,2,0,0,1,1,1,0,1,0,0,0,1,1,1,1,29,8,1
2,2,1,1,0,1,1,1,2,1,0,1,2,0,0,0,0,0,29,3,0
3,0,2,2,1,0,1,0,1,0,1,1,2,0,1,0,0,1,15,11,1
0,2,2,1,0,1,0,1,2,0,1,1,1,0,1,0,1,1,7,6,1
4,2,2,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,26,1,0
3,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,7,5,1
2,0,2,0,0,1,1,1,2,1,1,0,0,1,0,1,0,1,16,2,1
0,2,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,6,9,1
0,2,1,0,1,0,2,0,2,0,0,0,0,1,1,0,0,1,36,10,1
1,2,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,27,0,0
0,1,2,1,0,0,2,1,2,0,0,1,1,0,1,1,0,0,25,2,0
3,2,2,1,0,0,2,1,0,1,0,0,2,1,1,1,1,1,35,6,1
0,1,2,2,1,1,1,1,2,1,0,0,1,0,1,1,0,0,16,9,0
1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,13,9,1
4,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,29,1,1
2,1,1,1,0,1,2,1,2,1,0,0,0,1,1,1,0,0,10,5,0
0,0,1,0,0,1,1,0,2,0,1,0,1,0,0,0,1,0,33,11,0
3,0,2,2,1,0,0,0,0,1,1,0,2,1,0,1,1,0,37,0,0
1,2,1,0,1,0,0,1,1,0,1,1,2,0,1,0,1,0,3,13,0
1,1,0,2,1,0,1,1,1,0,1,0,1,0,1,0,0,1,12,10,1
1,1,1,0,0,0,0,1,1,0,1,1,2,1,1,1,0,0,13,6,0
3,1,1,0,0,0,0,1,2,0,0,1,1,0,1,0,0,1,20,13,1
3,0,0,1,0,1,0,0,2,0,1,1,0,0,1,1,1,0,21,8,0
0,0,2,0,1,1,2,0,0,0,1,0,1,0,0,0,1,0,2,10,0
4,2,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,7,0
3,1,2,0,1,0,0,0,2,1,1,1,2,1,0,0,0,1,17,0,1
3,2,2,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,38,14,0
4,2,2,1,0,1,1,0,0,1,1,0,2,0,1,0,1,1,25,6,1
2,2,0,0,1,0,1,0,0,1,0,1,2,0,1,1,0,1,20,9,1
3,2,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,35,0,0
1,1,2,2,1,0,1,1,2,1,0,1,2,0,1,1,0,1,12,0,1
1,0,0,0,0,1,2,1,1,0,0,0,2,1,0,0,1,1,13,0,1
0,2,1,2,0,1,1,1,0,0,0,1,0,0,1,1,0,0,7,2,0
0,0,2,2,0,0,0,1,2,1,1,1,2,0,1,1,1,0,8,4,0
1,0,2,1,0,0,2,1,0,0,0,1,2,0,1,1,0,1,28,13,1
0,2,0,0,1,0,0,1,0,1,1,0,2,0,1,1,1,1,16,1,1
0,2,0,1,1,1,2,1,2,0,1,1,2,1,0,1,1,1,25,13,1
2,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,33,8,0
3,2,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,37,14,0
0,1,2,0,0,1,2,1,0,0,0,0,1,1,0,1,1,0,25,8,0
0,1,2,1,0,0,0,1,2,1,1,1,2,0,1,0,1,0,4,2,0
0,2,2,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,7,7,1
3,2,2,2,0,1,1,0,2,0,1,1,1,0,1,1,0,1,9,2,1
2,1,2,2,1,1,1,0,1,0,0,1,0,1,1,0,1,0,19,2,0
3,0,0,0,0,1,0,0,2,1,1,0,0,1,1,1,1,1,16,2,1
1,0,0,2,1,0,2,1,2,1,1,1,2,0,0,1,1,0,22,5,0
3,0,2,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,28,6,0
1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,1,1,0,23,10,0
3,2,2,0,1,0,2,1,2,0,0,0,0,1,1,1,0,1,8,6,1
3,0,2,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,25,2,0
0,2,1,0,1,0,2,1,1,0,0,1,1,1,0,1,1,1,37,8,1
0,0,2,1,0,1,1,0,1,1,0,0,2,0,1,1,0,0,35,12,0
1,1,1,2,0,1,1,1,2,1,1,0,2,0,1,1,1,1,30,0,1
0,0,0,2,1,0,1,0,2,0,1,1,1,1,1,0,0,0,9,11,0
4,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,7,7,1
2,2,2,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,28,14,0
4,0,1,2,1,0,1,1,2,1,1,0,2,0,0,1,1,1,33,0,1
2,2,2,2,0,1,2,0,2,0,0,1,1,1,1,1,1,0,36,12,0
3,0,0,0,1,0,2,0,0,1,0,1,2,1,1,0,1,0,15,3,0
3,2,2,0,1,0,1,1,2,0,1,0,0,0,1,1,1,0,10,1,0
1,0,2,2,0,0,2,1,1,0,1,1,2,1,0,0,1,1,13,13,1
0,1,0,1,1,1,0,0,2,0,1,0,1,0,0,1,0,0,20,8,0
1,1,1,0,0,1,0,0,2,0,1,1,2,1,0,1,1,1,38,8,1
2,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,3,1
0,0,2,0,0,0,0,0,0,1,1,1,2,0,1,1,1,1,22,9,1
0,1,0,2,1,1,2,1,1,1,1,1,1,1,0,0,1,0,18,11,0
3,0,1,1,1,0,0,0,2,0,1,0,0,1,1,0,1,1,8,5,1
1,0,1,2,0,0,1,1,1,1,0,1,0,1,0,1,0,1,11,11,1
4,2,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,22,4,0
3,1,1,0,1,0,2,1,0,0,0,0,2,1,1,1,0,1,35,11,1
4,1,2,2,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,9,0
3,0,2,1,1,1,0,0,2,1,1,1,0,0,0,1,1,0,8,10,0
4,1,0,2,0,1,2,0,1,0,1,0,1,0,0,0,1,0,26,1,0
1,0,1,1,0,1,2,1,0,0,0,1,0,1,1,0,0,0,6,12,0
1,2,2,0,1,0,1,1,2,1,0,0,0,0,0,1,1,1,2,12,1
1,1,0,1,0,1,2,1,0,0,1,1,2,1,0,0,0,1,17,2,1
0,0,0,0,1,0,0,0,2,1,0,1,2,1,0,1,0,0,25,4,0
4,1,2,1,1,0,2,1,2,1,1,1,1,0,1,1,0,1,15,4,1
1,2,1,2,1,0,0,1,2,1,1,1,1,1,0,0,1,1,12,14,1
4,0,1,0,1,1,2,1,0,1,0,1,2,1,0,0,1,0,1,14,0
4,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,35,6,0
2,2,2,2,0,1,0,1,2,0,0,1,1,0,0,1,1,1,14,14,1
3,1,2,1,0,0,2,1,1,1,0,1,2,0,1,1,1,0,38,10,0
2,0,1,0,0,0,0,1,0,1,1,0,2,1,1,0,0,0,14,8,0
4,2,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,19,4,0
4,2,0,2,1,1,0,1,2,0,0,1,2,1,0,1,0,1,33,11,1
4,2,2,2,1,1,0,0,2,1,1,0,2,0,0,1,1,1,13,12,1
1,1,1,1,1,0,1,1,1,0,1,1,2,0,0,0,1,1,13,12,1
4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,22,14,1
2,1,1,2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,38,7,1
3,1,0,0,0,0,0,1,2,1,0,0,2,0,0,1,0,1,5,13,1
4,1,1,0,1,0,0,1,2,0,1,1,1,1,1,1,0,1,28,1,1
2,0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,6,2,1
1,1,1,2,0,1,2,0,0,0,1,1,2,1,0,0,0,1,37,9,1
0,1,0,1,1,0,2,0,0,1,0,0,2,1,1,1,0,0,24,3,0
2,0,0,2,1,1,1,1,1,1,0,0,0,1,0,0,1,0,37,4,0
3,2,1,2,1,1,2,0,1,1,1,1,1,0,0,1,0,1,14,3,1
4,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,14,5,0
3,2,2,2,1,0,1,0,0,1,0,1,0,0,1,1,1,0,7,10,0
0,0,1,2,1,1,2,1,2,0,0,1,1,0,1,0,1,1,9,4,1
4,2,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,22,7,0
1,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,37,1,0
2,2,0,0,1,1,1,0,0,0,0,1,2,1,0,1,1,0,7,2,0
1,0,2,2,1,1,1,0,0,0,1,0,2,0,1,0,0,0,7,12,0
1,0,0,2,0,0,1,1,0,1,1,0,2,1,1,0,0,1,21,10,1
4,2,1,2,0,0,1,0,1,0,0,0,1,0,0,1,1,0,17,3,0
3,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,35,7,1
0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,20,14,0
0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,32,8,0
4,1,2,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,37,4,0
2,0,1,2,1,1,2,0,0,1,1,0,0,0,0,1,1,1,18,12,1
4,1,0,2,0,0,1,0,2,0,0,0,0,0,0,1,0,0,18,13,0
4,1,1,2,0,1,2,1,2,1,1,0,1,1,1,1,1,1,27,12,1
4,2,2,0,1,1,0,1,1,1,1,1,2,0,0,0,0,0,36,2,0
4,1,2,0,0,0,2,0,0,1,1,0,1,1,0,0,1,0,1,8,0
3,0,0,2,1,1,0,1,1,1,1,0,2,1,1,1,1,0,5,4,0
2,0,1,1,1,1,2,1,2,0,0,0,1,1,1,0,1,0,2,9,0
2,1,1,2,1,0,2,0,0,0,0,1,0,0,0,1,1,1,8,13,1
2,0,0,0,0,1,0,0,2,1,1,0,1,0,0,1,1,0,36,9,0
3,2,2,1,1,0,1,1,2,0,1,0,2,0,1,1,1,1,16,6,1
0,2,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,29,10,0
3,0,1,2,1,1,0,1,1,1,0,0,0,1,0,0,0,1,17,9,1
0,2,0,2,0,0,1,1,1,1,0,0,1,1,1,1,0,1,8,7,1
1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,11,1,0
3,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,22,2,0
2,1,2,2,0,0,0,0,1,1,1,1,2,1,0,0,1,1,11,5,1
4,2,2,2,1,1,1,1,0,0,0,0,2,0,0,1,0,0,23,8,0
1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,1,1,0,26,9,0
3,0,2,0,0,1,2,0,2,1,1,0,0,0,0,0,0,1,6,12,1
4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16,6,1
3,2,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,17,7,1
4,0,1,0,0,1,0,1,2,0,1,0,2,0,1,0,0,1,9,8,1
2,2,0,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,32,9,1
3,2,2,0,1,1,0,0,2,0,1,0,0,1,0,1,0,1,8,12,1
3,0,0,1,1,0,2,0,1,1,1,1,0,0,0,0,0,0,2,9,0
3,1,1,2,1,0,0,0,0,0,0,0,2,0,1,1,0,0,28,3,0
0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,34,4,0
0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,37,12,1
3,2,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,20,13,1
0,1,1,1,0,1,2,1,0,1,1,1,0,1,1,1,1,0,2,6,0
4,0,2,1,0,1,2,0,2,1,0,1,0,1,1,0,1,1,14,4,1
4,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,32,7,0
2,0,1,2,1,0,2,0,0,1,1,0,0,1,1,1,0,0,10,1,0
2,0,1,2,1,0,1,1,1,1,0,0,1,1,0,1,1,0,27,0,0
1,2,1,1,1,1,2,1,0,1,0,1,2,0,0,0,0,1,23,10,1
1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,16,9,0
4,1,2,1,1,0,2,1,0,0,0,0,2,1,0,0,0,0,25,5,0
4,2,2,0,0,0,2,0,2,1,0,0,2,1,1,1,0,0,11,6,0
2,0,0,2,0,1,0,1,2,0,1,0,1,0,1,0,0,0,7,10,0
2,2,0,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,28,10,0
3,2,1,2,1,1,0,1,2,0,1,1,1,0,0,0,1,1,8,14,1
2,2,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,10,1,0
0,1,2,0,0,0,1,1,1,1,1,0,2,1,1,0,1,1,37,11,1
1,1,0,1,1,0,2,0,1,1,1,1,1,0,0,0,0,0,17,11,0
3,0,1,2,1,0,1,1,0,0,0,1,2,0,1,0,1,0,9,12,0
1,0,0,2,0,1,2,0,2,0,0,1,2,1,0,0,1,1,16,11,1
4,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,1,31,7,1
2,1,2,1,0,1,1,0,2,0,0,0,0,0,0,1,0,1,24,5,1
4,0,1,0,0,1,1,1,2,1,1,0,0,1,0,1,1,1,10,8,1
2,1,2,2,0,0,2,0,1,0,0,0,0,1,1,0,0,1,32,2,1
2,0,2,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,30,10,0
2,1,1,2,1,0,0,0,0,1,1,0,1,1,1,1,1,1,24,0,1
2,2,2,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,7,5,1
0,1,0,2,0,0,2,0,0,1,0,0,0,1,1,1,1,1,14,5,1
2,2,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,35,7,1
0,2,1,2,0,1,0,0,1,1,0,1,0,0,0,1,0,0,24,10,0
4,2,1,1,1,0,2,0,1,0,0,0,1,0,0,1,0,1,21,7,1
0,2,1,2,1,1,0,0,2,1,1,0,1,1,1,1,0,1,33,0,1
4,0,2,0,1,1,0,1,2,1,1,0,1,0,0,1,1,1,35,4,1
1,1,1,0,0,1,2,0,0,1,0,1,0,0,1,1,0,0,27,12,0
0,1,1,2,0,1,2,0,2,0,1,0,2,1,1,0,1,0,38,7,0
0,1,2,2,0,0,0,0,2,1,0,0,2,0,1,0,0,1,29,5,1
4,2,2,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,31,5,0
2,1,0,1,1,0,2,0,0,0,1,1,0,1,1,0,0,1,20,13,1
3,1,0,0,1,1,0,1,2,1,1,1,2,1,0,0,0,1,1,12,1
2,1,0,2,1,1,1,0,2,0,1,0,2,1,0,1,0,1,23,7,1
3,2,1,2,1,0,2,0,1,1,0,1,2,0,0,0,0,0,10,11,0
3,0,1,1,1,1,1,1,2,1,0,0,2,0,1,1,0,0,9,5,0
4,1,0,1,1,1,0,1,2,0,1,0,0,1,0,0,0,1,25,13,1
0,2,0,1,1,1,1,1,2,0,0,0,1,1,0,0,1,1,5,2,1
3,0,1,2,0,1,1,0,2,0,1,0,1,0,0,0,0,0,16,14,0
2,1,2,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,33,7,0
0,0,0,1,1,1,2,0,1,1,1,0,2,1,0,1,0,1,29,3,1
3,1,2,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,20,6,0
0,0,0,0,0,0,2,0,2,0,1,0,0,1,1,1,1,0,29,11,0
2,1,1,0,1,0,2,0,1,1,0,1,2,1,0,1,1,1,9,2,1
0,2,1,1,1,1,0,1,1,1,1,0,2,1,1,1,0,1,21,7,1
4,2,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,16,11,0
1,1,2,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,25,13,1
4,1,2,1,0,1,1,0,2,0,0,1,0,0,1,1,1,1,14,14,1
1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,32,11,1
2,0,0,0,1,0,0,0,2,1,0,0,1,1,0,1,0,1,15,8,1
3,1,1,2,1,0,1,1,1,0,1,1,0,1,1,1,0,0,37,13,0
1,0,2,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,16,14,1
3,0,0,0,1,0,0,1,2,1,0,0,1,0,1,1,0,0,35,13,0
0,1,1,1,0,1,1,1,2,0,0,1,1,1,0,1,0,0,24,6,0
3,2,1,0,0,1,1,1,2,1,1,0,2,0,1,0,0,0,21,7,0
3,1,2,2,0,0,0,0,2,0,1,1,1,1,0,1,0,1,22,2,1
1,2,1,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,36,12,0
4,2,0,1,0,0,2,1,1,0,1,0,0,1,1,0,1,1,36,10,1
0,0,1,0,0,1,2,0,2,0,1,0,0,1,1,0,0,1,36,7,1
4,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,2,8,0
3,1,2,2,0,0,0,1,2,1,1,0,2,0,1,0,0,0,31,1,0
3,2,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,15,13,1
3,2,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,33,6,0
3,1,0,2,0,1,0,1,0,0,1,1,1,0,1,1,0,0,28,11,0
0,0,2,2,0,0,1,0,0,0,0,1,2,1,1,1,1,0,12,11,0
0,1,1,2,0,0,0,1,2,1,1,0,0,1,0,1,0,0,12,5,0
0,2,2,2,0,0,2,1,1,0,1,1,1,0,0,0,0,0,28,3,0
2,1,1,0,1,1,1,1,2,1,1,0,2,0,0,0,1,0,29,9,0
2,2,1,0,1,1,2,0,1,0,0,1,0,0,1,1,1,1,31,1,1
2,0,1,2,1,0,0,0,2,0,1,0,0,0,1,1,0,0,19,5,0
1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,14,13,0
1,0,2,2,1,1,2,0,0,1,0,0,1,0,1,1,0,1,28,12,1
4,1,1,0,0,0,2,0,0,1,0,0,2,0,0,1,1,1,34,13,1
2,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,33,10,0
2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,21,1,1
4,1,0,1,1,0,2,0,0,0,0,1,0,1,0,0,1,1,35,0,1
4,2,2,2,1,0,0,0,1,1,0,0,1,0,1,1,0,1,10,6,1
3,2,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,24,5,0
4,2,0,0,0,1,2,1,1,1,1,1,0,1,0,0,0,0,6,2,0
2,0,1,2,1,1,0,1,1,1,1,1,0,0,0,0,1,0,37,14,0
3,1,0,2,1,1,2,0,2,0,0,1,0,1,0,1,1,0,2,2,0
2,2,1,0,0,0,1,0,2,1,1,1,0,0,1,0,0,0,16,3,0
1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,34,3,0
4,1,2,0,0,1,1,0,2,0,1,1,0,1,1,1,1,1,12,9,1
3,1,0,1,0,0,1,0,2,0,1,0,2,1,1,1,0,0,28,3,0
0,2,0,2,1,1,1,1,0,1,1,0,2,1,1,1,1,0,9,8,0
0,0,0,0,0,1,2,0,2,1,1,1,0,0,0,1,1,0,6,5,0
2,2,0,2,0,0,1,0,0,0,0,1,2,1,1,0,0,0,14,2,0
1,0,0,2,1,0,2,1,1,1,1,1,0,0,1,0,1,1,10,1,1
4,0,0,2,0,1,2,0,1,1,1,0,1,1,1,0,0,0,6,11,0
0,1,0,0,1,1,2,1,1,0,1,1,1,0,1,0,1,0,22,1,0
2,1,0,2,1,0,1,1,2,1,0,1,1,1,0,1,1,0,6,11,0
1,0,0,1,1,0,0,0,2,0,0,1,1,1,0,0,0,1,5,13,1
3,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,24,11,1
4,1,2,1,1,0,1,0,0,1,1,0,2,0,0,0,0,1,28,4,1
1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,29,5,1
3,2,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,24,7,0
3,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,36,2,1
2,0,2,0,0,0,2,0,1,0,1,1,2,1,0,0,0,0,18,3,0
0,2,2,2,1,0,0,1,1,1,1,0,2,0,0,0,1,0,23,11,0
4,1,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,1,37,5,1
2,2,2,2,1,1,0,0,2,1,0,1,2,1,1,1,0,1,4,1,1
1,0,2,0,1,1,2,1,1,1,1,0,0,0,1,1,0,0,13,13,0
3,1,0,0,0,0,1,1,1,1,1,0,2,1,0,0,1,0,21,0,0
0,2,2,1,1,0,1,0,2,1,1,0,0,1,1,1,0,0,5,10,0
1,1,0,1,0,1,2,0,1,1,0,1,0,0,1,0,0,1,34,1,1
1,0,2,1,1,1,0,1,2,1,1,0,0,1,0,1,0,1,10,2,1
1,1,0,1,0,1,2,0,2,0,1,1,2,1,1,0,0,0,33,13,0
2,2,1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,0,11,6,0
2,2,2,2,1,0,2,1,1,1,0,1,2,1,0,0,0,1,32,12,1
0,2,0,2,1,0,0,1,0,1,0,0,1,1,1,0,0,0,27,7,0
2,0,1,1,1,0,0,1,0,0,0,0,2,1,1,0,0,1,6,4,1
0,0,2,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,7,1,0
4,0,2,2,1,0,0,0,2,0,0,1,1,0,0,0,0,1,5,14,1
3,0,0,0,1,1,2,0,0,0,1,1,2,1,0,1,1,0,17,12,0
2,0,0,0,0,0,1,1,1,0,1,0,2,0,1,1,1,0,8,9,0
1,0,1,2,0,0,0,0,2,1,1,0,1,1,1,1,0,1,24,1,1
0,0,0,0,1,1,1,0,1,1,0,1,2,0,0,0,0,0,24,11,0
1,0,2,0,0,0,1,1,0,0,1,0,2,0,1,0,0,0,37,3,0
0,1,1,2,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,3,1
3,1,1,1,1,0,0,0,0,1,1,1,2,0,1,1,0,0,6,12,0
3,1,1,1,1,0,2,1,0,0,1,1,1,1,1,0,1,0,14,10,0
1,1,1,2,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,11,0
3,2,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,8,9,1
0,0,1,2,1,0,2,0,0,1,1,1,1,1,1,1,1,1,2,11,1
3,0,2,2,1,1,2,0,2,0,1,1,0,0,1,1,1,0,17,4,0
3,1,2,0,0,1,1,1,2,0,1,0,1,0,1,1,0,1,33,3,1
3,1,2,2,1,1,1,1,0,0,1,1,2,1,1,0,1,1,28,2,1
3,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,38,1,0
2,2,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,34,5,1
4,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,30,4,1
0,2,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,1,14,0
3,2,2,2,0,1,1,1,1,0,0,0,2,1,1,1,1,0,9,1,0
2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,20,1,1
4,1,1,0,1,1,2,1,2,1,1,1,1,1,0,0,1,1,7,12,1
2,0,1,2,0,0,1,1,2,1,1,1,2,0,0,0,0,1,20,10,1
2,1,2,1,1,1,0,0,2,1,1,0,0,1,1,0,0,1,7,13,1
2,1,2,2,0,0,1,0,2,0,0,1,2,1,0,1,1,0,3,10,0
0,2,0,1,1,0,1,1,2,0,0,0,1,1,1,1,0,0,3,4,0
4,2,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,11,10,0
1,1,1,2,1,1,0,1,2,0,1,0,0,0,0,1,0,0,38,9,0
0,1,1,1,0,1,2,0,1,1,1,0,0,0,1,0,1,1,5,8,1
1,1,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,7,8,1
3,2,0,1,0,1,1,0,0,1,0,1,2,0,0,1,1,0,29,7,0
0,1,2,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,36,0,1
4,2,0,0,1,0,2,1,1,0,1,1,2,1,1,0,1,1,33,9,1
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,22,14,0
4,2,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,25,1,1
2,0,1,1,1,0,1,0,2,0,0,0,0,0,1,0,1,1,10,7,1
1,1,1,0,1,1,2,0,2,0,1,0,0,1,1,0,1,0,35,6,0
1,1,1,2,1,1,0,1,1,0,0,1,2,1,1,0,1,0,16,13,0
4,2,1,2,1,1,0,1,2,1,0,1,2,0,1,1,0,1,26,3,1
1,2,0,2,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,4,0
1,1,2,0,1,0,1,1,2,1,1,1,2,1,1,0,0,1,18,0,1
3,0,1,1,0,1,2,1,0,0,0,1,1,0,0,0,0,1,34,4,1
3,2,0,1,0,0,2,0,0,1,0,1,0,1,1,1,1,0,32,10,0
1,0,0,2,0,0,2,1,0,0,1,1,0,0,0,0,1,0,5,7,0
4,2,2,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,33,3,0
4,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,1,1,12,5,1
3,0,2,2,1,0,0,1,2,0,1,0,0,1,1,1,0,0,24,1,0
1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,25,0,1
2,1,2,2,0,1,2,1,2,0,1,1,0,0,1,1,1,1,29,9,1
2,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,28,5,1
2,2,0,2,1,1,0,1,2,0,1,1,1,1,1,0,1,0,28,3,0
4,0,0,0,0,0,0,0,2,0,0,1,1,1,0,1,0,0,8,5,0
2,1,2,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,7,10,0
2,2,2,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,10,14,1
1,2,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,36,0,1
1,2,1,2,0,0,1,0,2,1,0,1,0,0,1,0,0,1,22,0,1
3,1,0,1,1,1,0,1,1,0,0,0,2,0,0,1,1,1,20,0,1
3,2,0,0,0,0,2,0,2,1,0,0,0,1,0,1,1,0,25,7,0
1,2,0,1,1,1,0,1,2,0,0,0,1,1,1,1,1,1,13,9,1
1,1,1,0,1,0,1,1,2,1,1,1,0,0,1,0,1,1,15,10,1
2,2,2,2,1,1,1,0,1,0,1,1,1,1,1,0,1,0,35,14,0
2,1,1,2,0,0,1,1,2,1,1,0,1,1,1,1,0,1,3,9,1
1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,16,8,1
0,0,2,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,34,10,0
0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,2,9,0
3,2,0,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,30,7,0
3,2,1,1,1,0,0,0,2,0,0,0,0,0,1,0,1,1,1,10,1
3,1,2,2,1,0,0,0,1,0,1,1,1,1,0,0,0,1,12,11,1
3,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,12,14,0
2,2,1,2,1,1,0,1,2,0,1,0,2,1,1,0,1,0,23,2,0
0,0,0,2,0,0,0,1,0,0,0,1,1,1,1,0,1,0,28,0,0
1,2,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,21,2,0
1,2,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,18,1,1
